geo_id,day,deaths
cr,20200501,0
cr,20200502,0
cr,20200503,0
cr,20200504,0
cr,20200505,0
cr,20200506,0
cr,20200507,0
cr,20200508,0
cr,20200509,0
cr,20200510,0
cr,20200511,0
cr,20200512,1
cr,20200513,0
cr,20200514,0
cr,20200515,1
cr,20200516,0
cr,20200517,2
cr,20200518,0
cr,20200519,0
cr,20200520,0
cr,20200521,0
cr,20200522,0
cr,20200523,0
cr,20200524,0
cr,20200525,0
cr,20200526,0
cr,20200527,0
cr,20200528,0
cr,20200529,0
cr,20200530,0
cr,20200531,0
cr,20200601,0
cr,20200602,0
cr,20200603,0
cr,20200604,0
cu,20200312,0
cu,20200314,0
cu,20200315,0
cu,20200318,0
cu,20200319,1
cu,20200320,0
cu,20200321,0
cu,20200322,0
cu,20200323,0
cu,20200324,0
cu,20200325,0
cu,20200326,0
cu,20200327,1
cu,20200328,0
cu,20200329,1
cu,20200330,0
cu,20200331,1
cu,20200401,2
cu,20200402,0
cu,20200403,0
cu,20200404,0
cu,20200405,0
cu,20200406,2
cu,20200407,1
cu,20200408,2
cu,20200409,1
cu,20200410,3
cu,20200411,0
cu,20200412,1
cu,20200413,2
cu,20200414,3
cu,20200415,0
cu,20200416,3
cu,20200417,3
cu,20200418,4
cu,20200419,1
cu,20200420,2
cu,20200421,2
cu,20200422,2
cu,20200423,2
cu,20200424,3
cu,20200425,6
cu,20200426,2
cu,20200427,3
cu,20200428,2
cu,20200429,2
cu,20200430,0
cu,20200501,3
cu,20200502,3
cu,20200503,2
cu,20200504,1
cu,20200505,2
cu,20200506,0
cu,20200507,0
cu,20200508,4
cu,20200509,1
cu,20200510,0
cu,20200511,3
cu,20200512,0
cu,20200513,1
cu,20200514,1
cu,20200515,0
cu,20200516,0
cu,20200517,0
cu,20200518,0
cu,20200519,0
cu,20200520,0
cu,20200521,0
cu,20200522,1
cu,20200523,1
cu,20200524,0
cu,20200525,1
cu,20200526,0
cu,20200527,0
cu,20200528,0
cu,20200529,0
cu,20200530,0
cu,20200531,1
cu,20200601,0
cu,20200602,0
cu,20200603,0
cu,20200604,0
cv,20200321,0
cv,20200322,0
cv,20200323,0
cv,20200324,0
cv,20200325,1
cv,20200326,0
cv,20200327,0
cv,20200328,0
cv,20200329,0
cv,20200330,0
cv,20200331,0
cv,20200401,0
cv,20200402,0
cv,20200403,0
cv,20200404,0
cv,20200405,0
cv,20200406,0
cv,20200407,0
cv,20200408,0
cv,20200409,0
cv,20200410,0
cv,20200411,0
cv,20200412,0
cv,20200413,0
cv,20200414,0
cv,20200415,0
cv,20200416,0
cv,20200417,0
cv,20200418,0
cv,20200419,0
cv,20200420,0
cv,20200421,0
cv,20200422,0
cv,20200423,0
cv,20200424,0
cv,20200425,0
cv,20200426,0
cv,20200427,0
cv,20200428,0
cv,20200429,0
cv,20200430,0
cv,20200501,0
cv,20200502,1
cv,20200503,0
cv,20200504,0
cv,20200505,0
cv,20200506,0
cv,20200507,0
cv,20200508,0
cv,20200509,0
cv,20200510,0
cv,20200511,0
cv,20200512,0
cv,20200513,0
cv,20200514,0
cv,20200515,0
cv,20200516,0
cv,20200517,1
cv,20200518,0
cv,20200519,0
cv,20200520,0
cv,20200521,0
cv,20200522,0
cv,20200523,0
cv,20200524,0
cv,20200525,0
cv,20200526,0
cv,20200527,1
cv,20200528,0
cv,20200529,0
cv,20200530,0
cv,20200531,0
cv,20200601,0
cv,20200602,0
cv,20200603,1
cv,20200604,0
cw,20200313,0
cw,20200320,0
cw,20200324,0
cw,20200326,1
cw,20200327,0
cw,20200328,0
cw,20200329,0
cw,20200330,0
cw,20200401,0
cw,20200402,0
cw,20200403,0
cw,20200404,0
cw,20200405,0
cw,20200406,0
cw,20200407,0
cw,20200408,0
cw,20200409,0
cw,20200410,0
cw,20200411,0
cw,20200412,0
cw,20200413,0
cw,20200414,0
cw,20200415,0
cw,20200416,0
cw,20200417,0
cw,20200418,0
cw,20200419,0
cw,20200420,0
cw,20200421,0
cw,20200422,0
cw,20200423,0
cw,20200424,0
cw,20200425,0
cw,20200426,0
cw,20200427,0
cw,20200428,0
cw,20200429,0
cw,20200430,0
cw,20200501,0
cw,20200502,0
cw,20200503,0
cw,20200504,0
cw,20200505,0
cw,20200506,0
cw,20200507,0
cw,20200508,0
cw,20200509,0
cw,20200510,0
cw,20200511,0
cw,20200512,0
cw,20200513,0
cw,20200514,0
cw,20200515,0
cw,20200516,0
cw,20200517,0
cw,20200518,0
cw,20200519,0
cw,20200520,0
cw,20200521,0
cw,20200522,0
cw,20200523,0
cw,20200524,0
cw,20200525,0
cw,20200526,0
cw,20200527,0
cw,20200528,0
cw,20200529,0
cw,20200530,0
cw,20200531,0
cw,20200601,0
cw,20200602,0
cw,20200603,0
cw,20200604,0
cy,20200310,0
cy,20200312,0
cy,20200314,0
cy,20200315,0
cy,20200316,0
cy,20200317,0
cy,20200318,0
cy,20200319,0
cy,20200320,0
cy,20200321,0
cy,20200322,0
cy,20200323,0
cy,20200324,0
cy,20200325,3
cy,20200326,0
cy,20200327,0
cy,20200328,2
cy,20200329,0
cy,20200330,1
cy,20200331,1
cy,20200401,1
cy,20200402,1
cy,20200403,0
cy,20200404,0
cy,20200405,0
cy,20200406,0
cy,20200407,0
cy,20200408,0
cy,20200409,0
cy,20200410,1
cy,20200411,0
cy,20200412,0
cy,20200413,1
cy,20200414,1
cy,20200415,0
cy,20200416,0
cy,20200417,0
cy,20200418,0
cy,20200419,0
cy,20200420,0
cy,20200421,0
cy,20200422,0
cy,20200423,2
cy,20200424,0
cy,20200425,0
cy,20200426,0
cy,20200427,0
cy,20200428,1
cy,20200429,0
cy,20200430,0
cy,20200501,0
cy,20200502,0
cy,20200503,0
cy,20200504,0
cy,20200505,0
cy,20200506,0
cy,20200507,0
cy,20200508,0
cy,20200509,0
cy,20200510,0
cy,20200511,1
cy,20200512,0
cy,20200513,0
cy,20200514,1
cy,20200515,0
cy,20200516,0
cy,20200517,0
cy,20200518,0
cy,20200519,0
cy,20200520,0
cy,20200521,0
cy,20200522,0
cy,20200523,0
cy,20200524,0
cy,20200525,0
cy,20200526,0
cy,20200527,0
cy,20200528,0
cy,20200529,0
cy,20200530,0
cy,20200531,0
cy,20200601,0
cy,20200602,0
cy,20200603,0
cy,20200604,0
cz,20191231,0
cz,20200101,0
cz,20200102,0
cz,20200103,0
cz,20200104,0
cz,20200105,0
cz,20200106,0
cz,20200107,0
cz,20200108,0
cz,20200109,0
cz,20200110,0
cz,20200111,0
cz,20200112,0
cz,20200113,0
cz,20200114,0
cz,20200115,0
cz,20200116,0
cz,20200117,0
cz,20200118,0
cz,20200119,0
cz,20200120,0
cz,20200121,0
cz,20200122,0
cz,20200123,0
cz,20200124,0
cz,20200125,0
cz,20200126,0
cz,20200127,0
cz,20200128,0
cz,20200129,0
cz,20200130,0
cz,20200131,0
cz,20200201,0
cz,20200202,0
cz,20200203,0
cz,20200204,0
cz,20200205,0
cz,20200206,0
cz,20200207,0
cz,20200208,0
cz,20200209,0
cz,20200210,0
cz,20200211,0
cz,20200212,0
cz,20200213,0
cz,20200214,0
cz,20200215,0
cz,20200216,0
cz,20200217,0
cz,20200218,0
cz,20200219,0
cz,20200220,0
cz,20200221,0
cz,20200222,0
cz,20200223,0
cz,20200224,0
cz,20200225,0
cz,20200226,0
cz,20200227,0
cz,20200228,0
cz,20200229,0
cz,20200301,0
cz,20200302,0
cz,20200303,0
cz,20200304,0
cz,20200305,0
cz,20200306,0
cz,20200307,0
cz,20200308,0
cz,20200309,0
cz,20200310,0
cz,20200311,0
cz,20200312,0
cz,20200313,0
cz,20200314,0
cz,20200315,0
cz,20200316,0
cz,20200317,0
cz,20200318,0
cz,20200319,0
cz,20200320,0
cz,20200321,0
cz,20200322,0
cz,20200323,1
cz,20200324,0
cz,20200325,2
cz,20200326,3
cz,20200327,3
cz,20200328,0
cz,20200329,2
cz,20200330,5
cz,20200331,8
cz,20200401,7
cz,20200402,8
cz,20200403,5
cz,20200404,9
cz,20200405,6
cz,20200406,8
cz,20200407,11
cz,20200408,10
cz,20200409,11
cz,20200410,13
cz,20200411,7
cz,20200412,10
cz,20200413,9
cz,20200414,5
cz,20200415,18
cz,20200416,5
cz,20200417,3
cz,20200418,4
cz,20200419,8
cz,20200420,7
cz,20200421,8
cz,20200422,5
cz,20200423,9
cz,20200424,3
cz,20200425,2
cz,20200426,3
cz,20200427,3
cz,20200428,2
cz,20200429,4
cz,20200430,0
cz,20200501,9
cz,20200502,4
cz,20200503,5
cz,20200504,3
cz,20200505,4
cz,20200506,5
cz,20200507,5
cz,20200508,8
cz,20200509,3
cz,20200510,3
cz,20200511,4
cz,20200512,2
cz,20200513,1
cz,20200514,7
cz,20200515,3
cz,20200516,2
cz,20200517,1
cz,20200518,1
cz,20200519,0
cz,20200520,5
cz,20200521,2
cz,20200522,2
cz,20200523,6
cz,20200524,2
cz,20200525,1
cz,20200526,2
cz,20200527,0
cz,20200528,0
cz,20200529,2
cz,20200530,0
cz,20200531,0
cz,20200601,1
cz,20200602,1
cz,20200603,2
cz,20200604,1
de,20191231,0
de,20200101,0
de,20200102,0
de,20200103,0
de,20200104,0
de,20200105,0
de,20200106,0
de,20200107,0
de,20200108,0
de,20200109,0
de,20200110,0
de,20200111,0
de,20200112,0
de,20200113,0
de,20200114,0
de,20200115,0
de,20200116,0
de,20200117,0
de,20200118,0
de,20200119,0
de,20200120,0
de,20200121,0
de,20200122,0
de,20200123,0
de,20200124,0
de,20200125,0
de,20200126,0
de,20200127,0
de,20200128,0
de,20200129,0
de,20200130,0
de,20200131,0
de,20200201,0
de,20200202,0
de,20200203,0
de,20200204,0
de,20200205,0
de,20200206,0
de,20200207,0
de,20200208,0
de,20200209,0
de,20200210,0
de,20200211,0
de,20200212,0
de,20200213,0
de,20200214,0
de,20200215,0
de,20200216,0
de,20200217,0
de,20200218,0
de,20200219,0
de,20200220,0
de,20200221,0
de,20200222,0
de,20200223,0
de,20200224,0
de,20200225,0
de,20200226,0
de,20200227,0
de,20200228,0
de,20200229,0
de,20200301,0
de,20200302,0
de,20200303,0
de,20200304,0
de,20200305,0
de,20200306,0
de,20200307,0
de,20200308,0
de,20200309,0
de,20200310,2
de,20200311,0
de,20200312,1
de,20200313,2
de,20200314,0
de,20200315,3
de,20200316,4
de,20200317,1
de,20200318,0
de,20200319,0
de,20200320,30
de,20200321,2
de,20200322,22
de,20200323,27
de,20200324,32
de,20200325,23
de,20200326,49
de,20200327,55
de,20200328,72
de,20200329,64
de,20200330,66
de,20200331,128
de,20200401,149
de,20200402,140
de,20200403,145
de,20200404,141
de,20200405,184
de,20200406,92
de,20200407,173
de,20200408,254
de,20200409,246
de,20200410,266
de,20200411,171
de,20200412,129
de,20200413,126
de,20200414,170
de,20200415,285
de,20200416,315
de,20200417,299
de,20200418,242
de,20200419,184
de,20200420,110
de,20200421,194
de,20200422,281
de,20200423,215
de,20200424,227
de,20200425,179
de,20200426,140
de,20200427,110
de,20200428,163
de,20200429,202
de,20200430,173
de,20200501,0
de,20200502,287
de,20200503,74
de,20200504,43
de,20200505,139
de,20200506,165
de,20200507,123
de,20200508,147
de,20200509,103
de,20200510,26
de,20200511,22
de,20200512,116
de,20200513,101
de,20200514,89
de,20200515,101
de,20200516,57
de,20200517,33
de,20200518,21
de,20200519,72
de,20200520,83
de,20200521,57
de,20200522,27
de,20200523,42
de,20200524,31
de,20200525,10
de,20200526,45
de,20200527,47
de,20200528,62
de,20200529,39
de,20200530,39
de,20200531,11
de,20200601,11
de,20200602,11
de,20200603,29
de,20200604,30
dj,20200319,0
dj,20200320,0
dj,20200321,0
dj,20200322,0
dj,20200323,0
dj,20200324,0
dj,20200325,0
dj,20200326,0
dj,20200327,0
dj,20200328,0
dj,20200329,0
dj,20200330,0
dj,20200331,0
dj,20200401,0
dj,20200402,0
dj,20200403,0
dj,20200404,0
dj,20200405,0
dj,20200406,0
dj,20200407,0
dj,20200408,0
dj,20200409,0
dj,20200410,1
dj,20200411,0
dj,20200412,1
dj,20200413,0
dj,20200414,0
dj,20200415,0
dj,20200416,0
dj,20200417,0
dj,20200418,0
dj,20200419,0
dj,20200420,0
dj,20200421,0
dj,20200422,0
dj,20200423,0
dj,20200424,0
dj,20200425,0
dj,20200426,0
dj,20200427,0
dj,20200428,0
dj,20200429,0
dj,20200430,0
dj,20200501,0
dj,20200502,0
dj,20200503,0
dj,20200504,0
dj,20200505,0
dj,20200506,0
dj,20200507,1
dj,20200508,0
dj,20200509,0
dj,20200510,0
dj,20200511,0
dj,20200512,0
dj,20200513,0
dj,20200514,0
dj,20200515,0
dj,20200516,1
dj,20200517,0
dj,20200518,0
dj,20200519,3
dj,20200520,0
dj,20200521,2
dj,20200522,1
dj,20200523,0
dj,20200524,0
dj,20200525,0
dj,20200526,4
dj,20200527,0
dj,20200528,4
dj,20200529,2
dj,20200530,0
dj,20200531,2
dj,20200601,2
dj,20200602,0
dj,20200603,1
dj,20200604,1
dk,20191231,0
dk,20200101,0
dk,20200102,0
dk,20200103,0
dk,20200104,0
dk,20200105,0
dk,20200106,0
dk,20200107,0
dk,20200108,0
dk,20200109,0
dk,20200110,0
dk,20200111,0
dk,20200112,0
dk,20200113,0
dk,20200114,0
dk,20200115,0
dk,20200116,0
dk,20200117,0
dk,20200118,0
dk,20200119,0
dk,20200120,0
dk,20200121,0
dk,20200122,0
dk,20200123,0
dk,20200124,0
dk,20200125,0
dk,20200126,0
dk,20200127,0
dk,20200128,0
dk,20200129,0
dk,20200130,0
dk,20200131,0
dk,20200201,0
dk,20200202,0
dk,20200203,0
dk,20200204,0
dk,20200205,0
dk,20200206,0
dk,20200207,0
dk,20200208,0
dk,20200209,0
dk,20200210,0
dk,20200211,0
dk,20200212,0
dk,20200213,0
dk,20200214,0
dk,20200215,0
dk,20200216,0
dk,20200217,0
dk,20200218,0
dk,20200219,0
dk,20200220,0
dk,20200221,0
dk,20200222,0
dk,20200223,0
dk,20200224,0
dk,20200225,0
dk,20200226,0
dk,20200227,0
dk,20200228,0
dk,20200229,0
dk,20200301,0
dk,20200302,0
dk,20200303,0
dk,20200304,0
dk,20200305,0
dk,20200306,0
dk,20200307,0
dk,20200308,0
dk,20200309,0
dk,20200310,0
dk,20200311,0
dk,20200312,0
dk,20200313,0
dk,20200314,0
dk,20200315,0
dk,20200316,1
dk,20200317,0
dk,20200318,3
dk,20200319,0
dk,20200320,2
dk,20200321,3
dk,20200322,4
dk,20200323,0
dk,20200324,11
dk,20200325,8
dk,20200326,2
dk,20200327,7
dk,20200328,11
dk,20200329,13
dk,20200330,7
dk,20200331,5
dk,20200401,13
dk,20200402,14
dk,20200403,19
dk,20200404,16
dk,20200405,22
dk,20200406,18
dk,20200407,8
dk,20200408,16
dk,20200409,15
dk,20200410,19
dk,20200411,10
dk,20200412,13
dk,20200413,13
dk,20200414,12
dk,20200415,14
dk,20200416,10
dk,20200417,12
dk,20200418,15
dk,20200419,10
dk,20200420,9
dk,20200421,9
dk,20200422,6
dk,20200423,14
dk,20200424,10
dk,20200425,9
dk,20200426,15
dk,20200427,4
dk,20200428,5
dk,20200429,7
dk,20200430,9
dk,20200501,9
dk,20200502,10
dk,20200503,11
dk,20200504,8
dk,20200505,9
dk,20200506,7
dk,20200507,3
dk,20200508,6
dk,20200509,6
dk,20200510,4
dk,20200511,3
dk,20200512,5
dk,20200513,4
dk,20200514,6
dk,20200515,4
dk,20200516,0
dk,20200517,5
dk,20200518,4
dk,20200519,1
dk,20200520,3
dk,20200521,3
dk,20200522,7
dk,20200523,0
dk,20200524,0
dk,20200525,1
dk,20200526,1
dk,20200527,0
dk,20200528,2
dk,20200529,3
dk,20200530,0
dk,20200531,3
dk,20200601,3
dk,20200602,2
dk,20200603,4
dk,20200604,0
dm,20200323,0
dm,20200324,0
dm,20200325,0
dm,20200326,0
dm,20200327,0
dm,20200328,0
dm,20200329,0
dm,20200330,0
dm,20200331,0
dm,20200401,0
dm,20200402,0
dm,20200403,0
dm,20200404,0
dm,20200405,0
dm,20200406,0
dm,20200407,0
dm,20200408,0
dm,20200409,0
dm,20200410,0
dm,20200411,0
dm,20200412,0
dm,20200413,0
dm,20200414,0
dm,20200415,0
dm,20200416,0
dm,20200417,0
dm,20200418,0
dm,20200419,0
dm,20200420,0
dm,20200421,0
dm,20200422,0
dm,20200423,0
dm,20200424,0
dm,20200425,0
dm,20200426,0
dm,20200427,0
dm,20200428,0
dm,20200429,0
dm,20200430,0
dm,20200501,0
dm,20200502,0
dm,20200503,0
dm,20200504,0
dm,20200505,0
dm,20200506,0
dm,20200507,0
dm,20200508,0
dm,20200509,0
dm,20200510,0
dm,20200511,0
dm,20200512,0
dm,20200513,0
dm,20200514,0
dm,20200515,0
dm,20200516,0
dm,20200517,0
dm,20200518,0
dm,20200519,0
dm,20200520,0
dm,20200521,0
dm,20200522,0
dm,20200523,0
dm,20200524,0
dm,20200525,0
dm,20200526,0
dm,20200527,0
dm,20200528,0
dm,20200529,0
dm,20200530,0
dm,20200531,0
dm,20200601,0
dm,20200602,0
dm,20200603,0
dm,20200604,0
do,20191231,0
do,20200101,0
do,20200102,0
do,20200103,0
do,20200104,0
do,20200105,0
do,20200106,0
do,20200107,0
do,20200108,0
do,20200109,0
do,20200110,0
do,20200111,0
do,20200112,0
do,20200113,0
do,20200114,0
do,20200115,0
do,20200116,0
do,20200117,0
do,20200118,0
do,20200119,0
do,20200120,0
do,20200121,0
do,20200122,0
do,20200123,0
do,20200124,0
do,20200125,0
do,20200126,0
do,20200127,0
do,20200128,0
do,20200129,0
do,20200130,0
do,20200131,0
do,20200201,0
do,20200202,0
do,20200203,0
do,20200204,0
do,20200205,0
do,20200206,0
do,20200207,0
do,20200208,0
do,20200209,0
do,20200210,0
do,20200211,0
do,20200212,0
do,20200213,0
do,20200214,0
do,20200215,0
do,20200216,0
do,20200217,0
do,20200218,0
do,20200219,0
do,20200220,0
do,20200221,0
do,20200222,0
do,20200223,0
do,20200224,0
do,20200225,0
do,20200226,0
do,20200227,0
do,20200228,0
do,20200229,0
do,20200301,0
do,20200302,0
do,20200307,0
do,20200310,0
do,20200314,0
do,20200315,0
do,20200316,0
do,20200317,0
do,20200318,0
do,20200319,0
do,20200320,0
do,20200321,2
do,20200322,1
do,20200323,0
do,20200324,0
do,20200325,3
do,20200326,4
do,20200327,0
do,20200328,10
do,20200329,8
do,20200330,11
do,20200331,3
do,20200401,9
do,20200402,6
do,20200403,3
do,20200404,8
do,20200405,9
do,20200406,5
do,20200407,4
do,20200408,12
do,20200409,10
do,20200410,10
do,20200411,8
do,20200412,9
do,20200413,38
do,20200414,4
do,20200415,6
do,20200416,6
do,20200417,7
do,20200418,4
do,20200419,17
do,20200420,9
do,20200421,9
do,20200422,10
do,20200423,15
do,20200424,5
do,20200425,2
do,20200426,6
do,20200427,5
do,20200428,0
do,20200429,8
do,20200430,7
do,20200501,8
do,20200502,12
do,20200503,13
do,20200504,7
do,20200505,13
do,20200506,8
do,20200507,8
do,20200508,11
do,20200509,7
do,20200510,5
do,20200511,3
do,20200512,5
do,20200513,9
do,20200514,7
do,20200515,13
do,20200516,2
do,20200517,0
do,20200518,4
do,20200519,6
do,20200520,7
do,20200521,5
do,20200522,2
do,20200523,8
do,20200524,2
do,20200525,0
do,20200526,2
do,20200527,8
do,20200528,6
do,20200529,11
do,20200530,3
do,20200531,10
do,20200601,4
do,20200602,0
do,20200603,13
do,20200604,1
dz,20191231,0
dz,20200101,0
dz,20200102,0
dz,20200103,0
dz,20200104,0
dz,20200105,0
dz,20200106,0
dz,20200107,0
dz,20200108,0
dz,20200109,0
dz,20200110,0
dz,20200111,0
dz,20200112,0
dz,20200113,0
dz,20200114,0
dz,20200115,0
dz,20200116,0
dz,20200117,0
dz,20200118,0
dz,20200119,0
dz,20200120,0
dz,20200121,0
dz,20200122,0
dz,20200123,0
dz,20200124,0
dz,20200125,0
dz,20200126,0
dz,20200127,0
dz,20200128,0
dz,20200129,0
dz,20200130,0
dz,20200131,0
dz,20200201,0
dz,20200202,0
dz,20200203,0
dz,20200204,0
dz,20200205,0
dz,20200206,0
dz,20200207,0
dz,20200208,0
dz,20200209,0
dz,20200210,0
dz,20200211,0
dz,20200212,0
dz,20200213,0
dz,20200214,0
dz,20200215,0
dz,20200216,0
dz,20200217,0
dz,20200218,0
dz,20200219,0
dz,20200220,0
dz,20200221,0
dz,20200222,0
dz,20200223,0
dz,20200224,0
dz,20200225,0
dz,20200226,0
dz,20200227,0
dz,20200228,0
dz,20200229,0
dz,20200301,0
dz,20200302,0
dz,20200304,0
dz,20200305,0
dz,20200306,0
dz,20200309,0
dz,20200312,0
dz,20200313,1
dz,20200314,1
dz,20200315,0
dz,20200316,2
dz,20200317,0
dz,20200318,1
dz,20200319,1
dz,20200320,1
dz,20200321,3
dz,20200322,5
dz,20200323,2
dz,20200324,0
dz,20200325,2
dz,20200326,2
dz,20200327,4
dz,20200328,1
dz,20200329,3
dz,20200330,2
dz,20200331,4
dz,20200401,9
dz,20200402,14
dz,20200403,5
dz,20200404,42
dz,20200405,25
dz,20200406,22
dz,20200407,21
dz,20200408,20
dz,20200409,12
dz,20200410,30
dz,20200411,21
dz,20200412,19
dz,20200413,18
dz,20200414,20
dz,20200415,12
dz,20200416,11
dz,20200417,12
dz,20200418,16
dz,20200419,3
dz,20200420,8
dz,20200421,9
dz,20200422,8
dz,20200423,10
dz,20200424,5
dz,20200425,8
dz,20200426,4
dz,20200427,6
dz,20200428,7
dz,20200429,5
dz,20200430,7
dz,20200501,6
dz,20200502,3
dz,20200503,6
dz,20200504,4
dz,20200505,2
dz,20200506,5
dz,20200507,6
dz,20200508,7
dz,20200509,5
dz,20200510,6
dz,20200511,8
dz,20200512,5
dz,20200513,8
dz,20200514,7
dz,20200515,7
dz,20200516,7
dz,20200517,6
dz,20200518,6
dz,20200519,7
dz,20200520,6
dz,20200521,7
dz,20200522,7
dz,20200523,7
dz,20200524,10
dz,20200525,8
dz,20200526,9
dz,20200527,8
dz,20200528,6
dz,20200529,7
dz,20200530,8
dz,20200531,8
dz,20200601,7
dz,20200602,8
dz,20200603,6
dz,20200604,0
ec,20191231,0
ec,20200101,0
ec,20200102,0
ec,20200103,0
ec,20200104,0
ec,20200105,0
ec,20200106,0
ec,20200107,0
ec,20200108,0
ec,20200109,0
ec,20200110,0
ec,20200111,0
ec,20200112,0
ec,20200113,0
ec,20200114,0
ec,20200115,0
ec,20200116,0
ec,20200117,0
ec,20200118,0
ec,20200119,0
ec,20200120,0
ec,20200121,0
ec,20200122,0
ec,20200123,0
ec,20200124,0
ec,20200125,0
ec,20200126,0
ec,20200127,0
ec,20200128,0
ec,20200129,0
ec,20200130,0
ec,20200131,0
ec,20200201,0
ec,20200202,0
ec,20200203,0
ec,20200204,0
ec,20200205,0
ec,20200206,0
ec,20200207,0
ec,20200208,0
ec,20200209,0
ec,20200210,0
ec,20200211,0
ec,20200212,0
ec,20200213,0
ec,20200214,0
ec,20200215,0
ec,20200216,0
ec,20200217,0
ec,20200218,0
ec,20200219,0
ec,20200220,0
ec,20200221,0
ec,20200222,0
ec,20200223,0
ec,20200224,0
ec,20200225,0
ec,20200226,0
ec,20200227,0
ec,20200228,0
ec,20200229,0
ec,20200301,0
ec,20200302,0
ec,20200303,0
ec,20200305,0
ec,20200306,0
ec,20200309,0
ec,20200310,0
ec,20200311,0
ec,20200314,1
ec,20200315,1
ec,20200316,0
ec,20200317,0
ec,20200318,0
ec,20200319,1
ec,20200320,0
ec,20200321,4
ec,20200322,0
ec,20200323,7
ec,20200324,4
ec,20200325,9
ec,20200326,2
ec,20200327,5
ec,20200328,7
ec,20200329,7
ec,20200330,10
ec,20200331,4
ec,20200401,17
ec,20200402,41
ec,20200403,0
ec,20200404,25
ec,20200405,27
ec,20200406,8
ec,20200407,11
ec,20200408,29
ec,20200409,22
ec,20200410,30
ec,20200411,25
ec,20200412,18
ec,20200413,18
ec,20200414,22
ec,20200415,0
ec,20200416,33
ec,20200417,15
ec,20200418,18
ec,20200419,35
ec,20200420,18
ec,20200421,33
ec,20200422,13
ec,20200423,17
ec,20200424,23
ec,20200425,16
ec,20200426,0
ec,20200427,0
ec,20200428,87
ec,20200429,208
ec,20200430,12
ec,20200501,17
ec,20200502,163
ec,20200503,308
ec,20200504,193
ec,20200505,5
ec,20200506,0
ec,20200507,49
ec,20200508,36
ec,20200509,50
ec,20200510,13
ec,20200511,410
ec,20200512,18
ec,20200513,182
ec,20200514,7
ec,20200515,4
ec,20200516,256
ec,20200517,94
ec,20200518,48
ec,20200519,63
ec,20200520,40
ec,20200521,49
ec,20200522,51
ec,20200523,117
ec,20200524,40
ec,20200525,12
ec,20200526,95
ec,20200527,0
ec,20200528,72
ec,20200529,38
ec,20200530,21
ec,20200531,0
ec,20200601,24
ec,20200602,36
ec,20200603,44
ec,20200604,48
ee,20191231,0
ee,20200101,0
ee,20200102,0
ee,20200103,0
ee,20200104,0
ee,20200105,0
ee,20200106,0
ee,20200107,0
ee,20200108,0
ee,20200109,0
ee,20200110,0
ee,20200111,0
ee,20200112,0
ee,20200113,0
ee,20200114,0
ee,20200115,0
ee,20200116,0
ee,20200117,0
ee,20200118,0
ee,20200119,0
ee,20200120,0
ee,20200121,0
ee,20200122,0
ee,20200123,0
ee,20200124,0
ee,20200125,0
ee,20200126,0
ee,20200127,0
ee,20200128,0
ee,20200129,0
ee,20200130,0
ee,20200131,0
ee,20200201,0
ee,20200202,0
ee,20200203,0
ee,20200204,0
ee,20200205,0
ee,20200206,0
ee,20200207,0
ee,20200208,0
ee,20200209,0
ee,20200210,0
ee,20200211,0
ee,20200212,0
ee,20200213,0
ee,20200214,0
ee,20200215,0
ee,20200216,0
ee,20200217,0
ee,20200218,0
ee,20200219,0
ee,20200220,0
ee,20200221,0
ee,20200222,0
ee,20200223,0
ee,20200224,0
ee,20200225,0
ee,20200226,0
ee,20200227,0
ee,20200228,0
ee,20200229,0
ee,20200301,0
ee,20200302,0
ee,20200304,0
ee,20200306,0
ee,20200307,0
ee,20200311,0
ee,20200312,0
ee,20200313,0
ee,20200314,0
ee,20200315,0
ee,20200316,0
ee,20200317,0
ee,20200318,0
ee,20200319,0
ee,20200320,0
ee,20200321,0
ee,20200322,0
ee,20200323,0
ee,20200324,0
ee,20200325,0
ee,20200326,1
ee,20200327,0
ee,20200328,0
ee,20200329,0
ee,20200330,2
ee,20200331,0
ee,20200401,1
ee,20200402,1
ee,20200403,6
ee,20200404,1
ee,20200405,1
ee,20200406,2
ee,20200407,4
ee,20200408,2
ee,20200409,3
ee,20200410,0
ee,20200411,0
ee,20200412,0
ee,20200413,1
ee,20200414,3
ee,20200415,3
ee,20200416,4
ee,20200417,1
ee,20200418,2
ee,20200419,0
ee,20200420,2
ee,20200421,0
ee,20200422,3
ee,20200423,1
ee,20200424,1
ee,20200425,1
ee,20200426,0
ee,20200427,3
ee,20200428,1
ee,20200429,0
ee,20200430,0
ee,20200501,2
ee,20200502,0
ee,20200503,1
ee,20200504,2
ee,20200505,0
ee,20200506,0
ee,20200507,0
ee,20200508,1
ee,20200509,0
ee,20200510,4
ee,20200511,0
ee,20200512,1
ee,20200513,0
ee,20200514,0
ee,20200515,1
ee,20200516,1
ee,20200517,0
ee,20200518,0
ee,20200519,1
ee,20200520,0
ee,20200521,0
ee,20200522,0
ee,20200523,0
ee,20200524,0
ee,20200525,0
ee,20200526,1
ee,20200527,0
ee,20200528,1
ee,20200529,0
ee,20200530,1
ee,20200531,0
ee,20200601,1
ee,20200602,0
ee,20200603,0
ee,20200604,1
eg,20191231,0
eg,20200101,0
eg,20200102,0
eg,20200103,0
eg,20200104,0
eg,20200105,0
eg,20200106,0
eg,20200107,0
eg,20200108,0
eg,20200109,0
